,user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays,trending
106,itsnastynaz,6.55E+18,6.92E+18,He Just Lost  His Job 🥺 And He’s Embarrassed To Ask For Grocery’s To Eat 😢 So I Helped Him Out 🙏❤️ HE CRIED 😞 #foryou #help #homeless #love #give,1611675636,15,https://www.tiktok.com/@itsnastynaz/video/6922094070030437637?lang=en,245300,640,3191,1800000,0
107,itsnastynaz,6.55E+18,6.92E+18,PoUr ME SoMe MilK 🥛 #foryou #viral #customersbelike,1611641513,23,https://www.tiktok.com/@itsnastynaz/video/6921947417709399301?lang=en,353200,604,1399,7800000,0
108,itsnastynaz,6.55E+18,6.92E+18,Empty Egg Prank On Little Bro 😂 #foryou #prank #prankwars #funny,1611629850,16,https://www.tiktok.com/@itsnastynaz/video/6921897417059208454?lang=en,216500,1916,2605,1800000,0
109,itsnastynaz,6.55E+18,6.92E+18,😞 He Was Digging In The Garbage For Some Food 🥺 So I Brung Him In And Fed Him ❤️ ( HE CRIED ) 🙏😢 #help #give #homeless love,1611514606,14,https://www.tiktok.com/@itsnastynaz/video/6921402472305118470?lang=en,2000000,19700,57400,13200000,1
110,itsnastynaz,6.55E+18,6.92E+18,gImMe SuM mIlK...🥛 #foryou #fyp #foryoupage #viral,1611485498,20,https://www.tiktok.com/@itsnastynaz/video/6921277300600261894?lang=en,192400,185,779,1700000,0
111,itsnastynaz,6.55E+18,6.92E+18,wHere iS mY pEnnY...😨 #foryou #customersbelike #funny #comedy,1611370125,9,https://www.tiktok.com/@itsnastynaz/video/6920781916765572357?lang=en,811900,1396,2824,8700000,0
112,itsnastynaz,6.55E+18,6.92E+18,pUt mE sOmE mIlK...😧 #foryou #viral #funny #comedy #customersbelike,1611327469,18,https://www.tiktok.com/@itsnastynaz/video/6920598691556461829?lang=en,324400,287,1019,4500000,0
113,itsnastynaz,6.55E+18,6.92E+18,oOhhh hE sTeaLiing....🤬 #foryou #customersbelike #viral #omg,1611290658,25,https://www.tiktok.com/@itsnastynaz/video/6920440576533859590?lang=en,274900,624,1924,2100000,0
114,itsnastynaz,6.55E+18,6.92E+18,tHiS iS bRoKeN...🍫 #foryou #rude #viral,1611197275,15,https://www.tiktok.com/@itsnastynaz/video/6920039532612095238?lang=en,1700000,6362,9865,19500000,0
115,itsnastynaz,6.55E+18,6.92E+18,"It Was His 80th Birthday And No One Remembered 🥺 , So I Gave Him A Lil Birthday Cake 🎂❤️ ( Can We Make His Wish Come True ) 🙏😢 #birthday #homeless",1611173731,23,https://www.tiktok.com/@itsnastynaz/video/6919938425898454278?lang=en,606000,6026,26300,3400000,0
116,itsnastynaz,6.55E+18,6.92E+18,I Lost $500 😭 ( 10 Push UPS Challenge ) #foryou #viral #challenge,1611097492,14,https://www.tiktok.com/@itsnastynaz/video/6919610984357301509?lang=en,295200,300,1252,2300000,0
117,itsnastynaz,6.55E+18,6.92E+18,bAg it uPp....😏 @ms_ashanty #foryou #viral #rude #customersbelike,1611086465,13,https://www.tiktok.com/@itsnastynaz/video/6919563621169220870?lang=en,230500,237,615,3100000,0
118,itsnastynaz,6.55E+18,6.92E+18,"Hiding $50 Inside Hungry Homeless Persons Food 🥺 , He Was So Happy Now He Can Buy More Food 🙏❤️ #foryou #give #foryoupage #homeless #love",1611011703,20,https://www.tiktok.com/@itsnastynaz/video/6919242521121934598?lang=en,527500,3144,10200,3600000,0
119,itsnastynaz,6.55E+18,6.92E+18,bAg iT uPP....🤬 #foryou #customers #rude,1610948206,29,https://www.tiktok.com/@itsnastynaz/video/6918969753159650566?lang=en,3000000,5128,7016,31600000,0
120,itsnastynaz,6.55E+18,6.92E+18,bAg iT uP....😡 #rude #funny #viral #fyp #customersbelike,1610908051,17,https://www.tiktok.com/@itsnastynaz/video/6918797345723256069?lang=en,228300,221,718,2300000,0
121,itsnastynaz,6.55E+18,6.92E+18,He Was Staring At The Food Inside 😢 So I Brung Him In And Fed Him ❤️ HE CRIED AND PRAYED FOR MORE 🙏🥺 #foryou #homeless #fyp #foryoupage,1610864517,13,https://www.tiktok.com/@itsnastynaz/video/6918610270122282245?lang=en,1500000,8125,35800,12500000,0
122,itsnastynaz,6.55E+18,6.92E+18,lEmMe gEt A cOnDoM.....😈 #foryou #viral #funny,1610832192,12,https://www.tiktok.com/@itsnastynaz/video/6918471528304708869?lang=en,228700,583,855,2000000,0
123,itsnastynaz,6.55E+18,6.92E+18,"🥺 He Was Asking People At The Train Station For Food To Give His Kids 😢, So I Helped Him ❤️ HE CRIED 🙏❤️ #foryou #foryoupage #help #homeless",1610683602,24,https://www.tiktok.com/@itsnastynaz/video/6917833306088148229?lang=en,403400,1703,6831,2700000,0
124,itsnastynaz,6.55E+18,6.92E+18,What’s 3 + 3 ? 5 Seconds to Get Whatever You Want For Free ! #foryou #fyp #viral,1610660196,14,https://www.tiktok.com/@itsnastynaz/video/6917732804864396550?lang=en,249200,233,731,1700000,0
125,itsnastynaz,6.55E+18,6.92E+18,bAg iT uP....😨 #foryou #fyp #customer,1610609636,19,https://www.tiktok.com/@itsnastynaz/video/6917515476352371973?lang=en,198500,119,434,1700000,0
126,itsnastynaz,6.55E+18,6.92E+18,wHeRes mY mIlK....#foryou #fyp #viral #customersbelike,1610580019,23,https://www.tiktok.com/@itsnastynaz/video/6917388445312716038?lang=en,201700,143,528,1900000,0
127,itsnastynaz,6.55E+18,6.92E+18,Ummm... What’s Going On ???? 😱 #foryou #funny #comedy,1610511790,5,https://www.tiktok.com/@itsnastynaz/video/6917095368668761349?lang=en,202200,6838,5487,1900000,0
128,itsnastynaz,6.55E+18,6.92E+18,His Mom Taught Him Well 🥺 What Would You Do ? keep It 😱 Or Give It Back ❤️ Glad he Did The Right Thing ❗️And His Suprise CAME 😊 #foryou #honesty,1610423357,36,https://www.tiktok.com/@itsnastynaz/video/6916715564626939141?lang=en,1500000,29300,24900,10600000,1
129,itsnastynaz,6.55E+18,6.92E+18,You Work Here ? 👀 #foryou #fyp #viral,1610407557,8,https://www.tiktok.com/@itsnastynaz/video/6916647726914522374?lang=en,352700,1394,896,4200000,0
130,itsnastynaz,6.55E+18,6.92E+18,"Watch Until The End Suprise 😊📲 Glad He Did The Right Thing , ❤️ And His Prize Arrived ☺️📲 #foryou #foryoupage #fyp",1610312085,40,https://www.tiktok.com/@itsnastynaz/video/6916237685849902341?lang=en,549500,864,2456,3900000,0
131,itsnastynaz,6.55E+18,6.92E+18,Wait Until End Suprise 😊📲 Glad He Did The Right Thing ❤️. And His Prize Arrived ☺️📲 #foryou #fyp #foryoupage,1610223513,48,https://www.tiktok.com/@itsnastynaz/video/6915857278516088070?lang=en,4700000,27800,33300,34900000,1
132,itsnastynaz,6.55E+18,6.92E+18,iTs a RoBBeRy.. 📸 #foryou #foryoupage,1610156245,8,https://www.tiktok.com/@itsnastynaz/video/6915568355902508294?lang=en,220100,671,1497,1900000,0
133,itsnastynaz,6.55E+18,6.92E+18,😢 She Was Asking People Outside For Food 🥺 So I Helped Her Out And Gave Her A Gift ❤️💵 ENJOY #foryou #homeless #help #viral #give,1610050974,14,https://www.tiktok.com/@itsnastynaz/video/6915116213387496709?lang=en,924300,4713,23300,6900000,0
134,itsnastynaz,6.55E+18,6.91E+18,"He Wanted A Ps5 For Christmas But No One Got Him 🥺 , So I Went And Got Him It ❤️ ENJOY ! 🥰 #foryou #love #giving #gift",1610000517,7,https://www.tiktok.com/@itsnastynaz/video/6914899403232808197?lang=en,240300,549,2460,2200000,0
135,itsnastynaz,6.55E+18,6.91E+18,Honesty Experiment On Homeless Person 😢 HE WAS Hungry 😞 So I Gave Him $50 And Took Him To The Store 🙏❤️ SHOW LOVE #foryou #help #homeless #give,1609956171,30,https://www.tiktok.com/@itsnastynaz/video/6914709036344626437?lang=en,471800,1745,7684,3400000,0
136,itsnastynaz,6.55E+18,6.91E+18,Blow This Up 😱 ( Guess The Dance ) 👍 #foryou #viral #dance @its.brianaliz,1609274832,14,https://www.tiktok.com/@itsnastynaz/video/6911782721467583750?lang=en,311700,255,5497,2100000,0
137,itsnastynaz,6.55E+18,6.91E+18,He Went 0 - 100 😡 ( I Thought He Was Nice ) 🙄 #foryou #viral #customersnelike,1609223541,22,https://www.tiktok.com/@itsnastynaz/video/6911562328806837509?lang=en,239800,291,816,2100000,0
138,itsnastynaz,6.55E+18,6.91E+18,mAke iT SwEEt 😱 ( What Did He Say ) #foryou #viral #store #newyork,1609196566,23,https://www.tiktok.com/@itsnastynaz/video/6911446551999155462?lang=en,249600,811,947,2400000,0
139,itsnastynaz,6.55E+18,6.91E+18,"He Was Standing Outside The Store Asking People For Food 🥺 , He Was So Happy He Told Me His Heart Felt Better 🙏❤️😭 #foryou #help #homeless",1609172686,15,https://www.tiktok.com/@itsnastynaz/video/6911343985978002693?lang=en,158300,212,769,1100000,0
140,itsnastynaz,6.55E+18,6.91E+18,#duet with @stephanieulrich45 Everyone Tag @daviddobrik Let’s Help This Baby Before New Years 🙏❤️ #foryou #help #baby #daviddobrik,1608925278,20,https://www.tiktok.com/@itsnastynaz/video/6910281391024491782?lang=en,202500,454,5246,1800000,0
141,itsnastynaz,6.55E+18,6.91E+18,"He Said Make It Sweet , So I Put Coal 😂 Merry Christmas 🎄 #foryou #christmas #coal #customers",1608924464,17,https://www.tiktok.com/@itsnastynaz/video/6910277900633672965?lang=en,237900,228,564,2300000,0
142,itsnastynaz,6.55E+18,6.91E+18,A Fan Told Me To bAg iT uP....😂 ( @youngmilleon2015 ) #foryou #viral #customersbelike,1608838421,14,https://www.tiktok.com/@itsnastynaz/video/6909908339380047110?lang=en,367500,312,1275,6400000,0
143,itsnastynaz,6.55E+18,6.91E+18,He’s Been Sitting Outside All Day 🥺 So I Invited Him In To Get A Few Snacks 🙏❤️ #foryou #give  #love #help #homeless,1608789405,12,https://www.tiktok.com/@itsnastynaz/video/6909697748166053125?lang=en,396100,616,2437,3400000,0
144,itsnastynaz,6.55E+18,6.91E+18,What’s 5 X 5 On Homeless Person 🥺 He Was So Happy ❤️ He Only Wanted Cookies ! #foryou #homeless #help,1608596670,16,https://www.tiktok.com/@itsnastynaz/video/6908870027219389702?lang=en,263300,223,730,1600000,0
145,itsnastynaz,6.55E+18,6.91E+18,When Your Ears Sensitive 😂 ( The Guy At The End ) 😱  #foryou #sensitive #ears,1608462423,5,https://www.tiktok.com/@itsnastynaz/video/6908292767374445829?lang=en,220800,1833,2259,2900000,0
146,itsnastynaz,6.55E+18,6.91E+18,DM”ing Famous Tiktokers With “ Slide In The Dms “ Cards 😱 ( THEY RESPONDED ) 😜 @whatdoyoumeme #slideinthedms,1608395849,36,https://www.tiktok.com/@itsnastynaz/video/6908007467737681157?lang=en,63100,103,208,786700,0
147,itsnastynaz,6.55E+18,6.91E+18,#duet with @th0rn3dbeauty OMG What Is That 😳 #foryou #viral,1608010817,13,https://www.tiktok.com/@itsnastynaz/video/6906353692413316358?lang=en,347700,6136,5038,3600000,0
148,itsnastynaz,6.55E+18,6.91E+18,Show Me What You Got !  And You Can Keep Your Stuff For Free 😱 #foryou #give #newyork #love,1608001587,16,https://www.tiktok.com/@itsnastynaz/video/6906314147944795398?lang=en,244200,236,538,1600000,0
149,itsnastynaz,6.55E+18,6.91E+18,#stitch with @parigroverpari,1607884706,8,https://www.tiktok.com/@itsnastynaz/video/6905812143904525573?lang=en,253500,9615,8733,2300000,0
150,itsnastynaz,6.55E+18,6.91E+18,gIvE mE sOmE MiLk...😗 #foryou #viral #customersbelike #kid,1607805869,23,https://www.tiktok.com/@itsnastynaz/video/6905473543849528581?lang=en,1100000,2237,6881,15300000,0
151,chilean.cl,6.93E+18,6.93E+18,Responder a @vanzemuljac_me  parte 2,1614037670,21,https://www.tiktok.com/@chilean.cl/video/6932238949897243909?lang=en,82300,42,728,842600,0
152,chilean.cl,6.93E+18,6.93E+18,,1613978506,9,https://www.tiktok.com/@chilean.cl/video/6931984718493764869?lang=en,1200000,1121,2326,10100000,0
153,jasonderulo,21609287,6.93E+18,The house on the left is Owned by #IceDerulo. Love my neighbor🐶 @megamediaent,1612482547,17,https://www.tiktok.com/@jasonderulo/video/6925559746128907526?lang=en,2000000,10600,11400,17800000,1
154,moonpie.starbox,6.60E+18,6.90E+18,TY @tiredmamateacher !!,1607651407,13,https://www.tiktok.com/@moonpie.starbox/video/6904810145583287557?lang=en,1500000,169500,18100,19400000,1
155,kallmekris,6.81E+18,6.93E+18,The moment your life flashes before your👀,1612550267,51,https://www.tiktok.com/@kallmekris/video/6925850612991151365?lang=en,7600000,89300,48300,30300000,1
156,gordonramsayofficial,6.75E+18,6.93E+18,#duet with @gettishow Candy in a #pasta....what a nightmare ! #ramsayreacts #tiktokcooks #fyp,1614021829,57,https://www.tiktok.com/@gordonramsayofficial/video/6932170926884719877?lang=en,667300,6342,10700,4900000,0
157,mortythemisfit,6.90E+18,6.93E+18,Dinner Patrol 😎 #mortythemisfit #hustler #kneestochest #fancyfeet #shuffle #dogsoftiktok #rescueloverepeat #adoptdontshop #chihuahuafanclub #happydog,1613778673,32,https://www.tiktok.com/@mortythemisfit/video/6931126571071802630?lang=en,2200000,476500,41000,12000000,1
158,m3.3li,6.89E+18,6.93E+18,DO THIS WITH YOUR KIDS! 😍,1614029723,60,https://www.tiktok.com/@m3.3li/video/6932204775731694849?lang=en,5300000,23800,23700,45100000,1
159,itsnastynaz,6.55E+18,6.92E+18,His Mom Taught Him Well 🥺 What Would You Do ? keep It 😱 Or Give It Back ❤️ Glad he Did The Right Thing ❗️And His Suprise CAME 😊 #foryou #honesty,1610423357,36,https://www.tiktok.com/@itsnastynaz/video/6916715564626939141?lang=en,1500000,29300,24900,10600000,1
160,partyshirt,6.69E+18,6.93E+18,Let’s see via @m3.3li,1612941738,52,https://www.tiktok.com/@partyshirt/video/6927531811316731141?lang=en,5800000,122100,13600,24200000,1
161,celinaspookyboo,2.49E+17,6.93E+18,,1613619229,58,https://www.tiktok.com/@celinaspookyboo/video/6930441739333274885?lang=en,3200000,14400,20100,19300000,1
162,swagboyq,676286,6.93E+18,WARNING: cuteness overload ⚠️🥺 HIS WHOLE DAY WAS MADE,1613682903,39,https://www.tiktok.com/@swagboyq/video/6930715243547086086?lang=en,2700000,6708,15600,13200000,0
163,thehattiemae,6.84E+18,6.90E+18,MA killing the #walkchallenge #comedy #tiktok #tiktokfamous #fyp #foryou #zxycba #laugh #laughter #entertainment #viral,1607639124,13,https://www.tiktok.com/@thehattiemae/video/6904757382992219398?lang=en,1200000,74300,15900,12100000,1
164,oliviamogan,6.65E+18,6.93E+18,this air fryer cookie is unreal #fyp #airfryer #dessert,1613355895,15,https://www.tiktok.com/@oliviamogan/video/6929310735054966021?lang=en,933100,121800,8310,7600000,1
165,erikguzon2,6.75E+18,6.93E+18,Jugando de nuevo con la swoosh 🕊 #viral #viralart #foryou #sneakercustoms #guzonart,1614023333,50,https://www.tiktok.com/@erikguzon2/video/6932177388465868037?lang=en,1400000,52400,12700,16900000,1
166,nickhubbard05,6.79E+18,6.93E+18,Virtual teaching sometime be like... #PepsiHalftimeChallenge  #TurboTaxLivePick6 #alphabetmafia,1613231686,25,https://www.tiktok.com/@nickhubbard05/video/6928777277211774214?lang=en,2300000,383600,24300,16600000,1
167,amyywoahh,6.76E+18,6.92E+18,Don’t eat Burger King 2 hours before the gym #gym #grease #stomach #ohno,1610296908,37,https://www.tiktok.com/@amyywoahh/video/6916172485172006149?lang=en,930700,14900,8639,7200000,1
168,jerryyguerabide,6.79E+18,6.93E+18,Lime Tortillas De Harina... 🤤 #Ceooftortillas #fypthis #recipesoftiktok #foryou #howto #cook #recipe #foodies,1613868250,43,https://www.tiktok.com/@jerryyguerabide/video/6931511293388098821?lang=en,274100,53700,3170,2400000,1
169,allieandnoah,1531212,6.93E+18,He didn’t like this 🤣 #GetReadyWithOldSpice #allieandnoah #pranks #trending #friend,1612391477,59,https://www.tiktok.com/@allieandnoah/video/6925168612567158022?lang=en,1500000,180000,37900,12100000,1
170,willsmith,6.73E+18,6.93E+18,"#duet with @adamsalisburyart Adam, my guy!! I see U and I appreciate U!",1614098320,59,https://www.tiktok.com/@willsmith/video/6932499442956373254?lang=en,365600,1212,3443,1400000,0
171,kallmekris,6.81E+18,6.93E+18,Casual Family Manipulation🤝,1612982384,55,https://www.tiktok.com/@kallmekris/video/6927706547506121989?lang=en,10600000,252600,83800,45900000,1
172,jasonderulo,21609287,6.93E+18,#lifestyle #millimeals thank you for 42 million,1613880908,43,https://www.tiktok.com/@jasonderulo/video/6931565634908163334?lang=en,853700,3943,13500,4000000,0
173,partyshirt,6.69E+18,6.92E+18,Makeup sponge hack? via @prisciladerosa,1612312758,58,https://www.tiktok.com/@partyshirt/video/6924830511902772486?lang=en,5600000,7398,24400,26700000,0
174,kallmekris,6.81E+18,6.93E+18,Switchin the rules up on us😤,1613934230,39,https://www.tiktok.com/@kallmekris/video/6931794693814553861?lang=en,2400000,27100,12200,10800000,1
175,littel_johnny,6.79E+18,6.92E+18,Dommy is always on a roll. #comedy #funny #oldjokes #jokes #laugh #hilarious #minnesota #winona #kickasslife #kidjokes #dadjokes,1612144462,32,https://www.tiktok.com/@littel_johnny/video/6924107678360931590?lang=en,2200000,276900,11800,19800000,1
176,thomas_johnson_,6.76E+18,6.93E+18,Reply to @tyshonlawrence      How is this?   #satisfying #dramaticmoments #sprinkles #cake #homeproject #snowstorm,1614050526,18,https://www.tiktok.com/@thomas_johnson_/video/6932294139270810885?lang=en,430800,3993,9079,3700000,0
177,kallmekris,6.81E+18,6.93E+18,What I imagine it’s like to have a toddler pt🥷🏻,1614021120,51,https://www.tiktok.com/@kallmekris/video/6932167880607845637?lang=en,3400000,19300,17200,14600000,1
178,thefurrhafamily,6.79E+18,6.93E+18,When you’re only allowed 2 people in 1 hotel room. Reposting our best video #viral #boys #girls #thefurrhafamily #love #family #foryou #foryoupage,1613933566,30,https://www.tiktok.com/@thefurrhafamily/video/6931791839896816901?lang=en,515500,15900,3827,7200000,1
179,joeysalads,6.36E+16,6.93E+18,Pool Bed Prank on Girlfriend PART 2 @smileygila  #comedy #prank #pranks #girlfriend,1612722549,59,https://www.tiktok.com/@joeysalads/video/6926590570118778117?lang=en,2100000,7176,5365,19200000,0
180,capoandcali_,6.86E+18,6.93E+18,Saturdays dinner 🍽  #dinnertime #asmr #yum #puppiesoftiktok #americanbully #dogsoftiktok #fyp #foryoupage #puppy #dog #viral #rawfood #raw #rawfood,1612662893,58,https://www.tiktok.com/@capoandcali_/video/6926334330914475269?lang=en,391300,2115,4469,1700000,0
181,youneszarou,6.72E+18,6.93E+18,They see me sailing my boat #yzfamily #fürdich #fyp,1613992234,11,https://www.tiktok.com/@youneszarou/video/6932043730228727046?lang=en,745800,447,4784,8400000,0
182,therock,6.75E+18,6.92E+18,"Happy #TeremanaTuesday, friends! Enjoy your Mana🥃 #wee",1611685825,9,https://www.tiktok.com/@therock/video/6922137850712476934?lang=en,7500000,51000,57400,56600000,1
183,amyywoahh,6.76E+18,6.90E+18,I guess french fries are more important #sister #me #fall #run,1606498451,10,https://www.tiktok.com/@amyywoahh/video/6899858117895408901?lang=en,519500,1079,2583,4300000,0
184,rachael.minjarez1,6.82E+18,6.93E+18,Can anyone relate? 🤣 #fyp #foryoupage #trending #comedy,1613767053,54,https://www.tiktok.com/@rachael.minjarez1/video/6931076678378671365?lang=en,93700,18200,2430,2500000,1
185,tobythegentleman,6.67E+18,6.92E+18,I tried 🐶🤩 #foryoupage #dogsoftiktok,1612302204,11,https://www.tiktok.com/@tobythegentleman/video/6924785191433129222?lang=en,508500,67600,18300,2800000,1
186,heatherlrex,6.81E+18,6.93E+18,#duet with @twinkkjohnson I DIED when I saw this!! #suitcase #textbook #wigchronicles #champ,1612967402,15,https://www.tiktok.com/@heatherlrex/video/6927642179250752774?lang=en,559500,107900,9829,6300000,1
187,destenepolidore,6.78E+18,6.93E+18,I’m marrying him again next year😫🥺,1613094665,47,https://www.tiktok.com/@destenepolidore/video/6928188763764051205?lang=en,3000000,154500,62100,18700000,1
188,aaronscully0,6.89E+18,6.93E+18,Nothing ever works out 😭,1613944205,59,https://www.tiktok.com/@aaronscully0/video/6931837534846684421?lang=en,1600000,149600,23400,9700000,1
189,goubtube,1.91E+17,6.93E+18,Oh nooooooo @funky,1613857596,33,https://www.tiktok.com/@goubtube/video/6931465557178912005?lang=en,1500000,29800,14200,17600000,1
190,cheesedaily,6.66E+18,6.93E+18,#momcavefoods #fyp,1613716978,36,https://www.tiktok.com/@cheesedaily/video/6930861487070137605?lang=en,1900000,8797,11500,8200000,0
